"ID","Description","Data_type","Method","N","Ncase","Gender_specific","URL"
"25528","Weighted-mean MD in tract inferior fronto-occipital fasciculus (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25528.v1.1.fastGWA.gz"
"25424","Mean OD in external capsule on FA skeleton (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25424.v1.1.fastGWA.gz"
"25359","Mean ICVF in cerebral peduncle on FA skeleton (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25359.v1.1.fastGWA.gz"
"25374","Mean ICVF in sagittal stratum on FA skeleton (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25374.v1.1.fastGWA.gz"
"25589","Weighted-mean L1 in tract posterior thalamic radiation (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25589.v1.1.fastGWA.gz"
"25609","Weighted-mean L2 in tract inferior fronto-occipital fasciculus (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25609.v1.1.fastGWA.gz"
"25390","Mean ICVF in tapetum on FA skeleton (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25390.v1.1.fastGWA.gz"
"25649","Weighted-mean L3 in tract uncinate fasciculus (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25649.v1.1.fastGWA.gz"
"25617","Weighted-mean L2 in tract superior longitudinal fasciculus (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25617.v1.1.fastGWA.gz"
"25366","Mean ICVF in anterior corona radiata on FA skeleton (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25366.v1.1.fastGWA.gz"
"25509","Weighted-mean FA in tract superior longitudinal fasciculus (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25509.v1.1.fastGWA.gz"
"25392","Mean OD in middle cerebellar peduncle on FA skeleton","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25392.v1.1.fastGWA.gz"
"25523","Weighted-mean MD in tract corticospinal tract (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25523.v1.1.fastGWA.gz"
"25512","Weighted-mean FA in tract superior thalamic radiation (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25512.v1.1.fastGWA.gz"
"25463","Mean ISOVF in anterior corona radiata on FA skeleton (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25463.v1.1.fastGWA.gz"
"25518","Weighted-mean MD in tract anterior thalamic radiation (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25518.v1.1.fastGWA.gz"
"25471","Mean ISOVF in sagittal stratum on FA skeleton (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25471.v1.1.fastGWA.gz"
"25599","Weighted-mean L2 in tract anterior thalamic radiation (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25599.v1.1.fastGWA.gz"
"25434","Mean OD in superior fronto-occipital fasciculus on FA skeleton (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25434.v1.1.fastGWA.gz"
"25378","Mean ICVF in cingulum cingulate gyrus on FA skeleton (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25378.v1.1.fastGWA.gz"
"25536","Weighted-mean MD in tract superior longitudinal fasciculus (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25536.v1.1.fastGWA.gz"
"25416","Mean OD in superior corona radiata on FA skeleton (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25416.v1.1.fastGWA.gz"
"25396","Mean OD in splenium of corpus callosum on FA skeleton","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25396.v1.1.fastGWA.gz"
"25534","Weighted-mean MD in tract posterior thalamic radiation (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25534.v1.1.fastGWA.gz"
"25414","Mean OD in anterior corona radiata on FA skeleton (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25414.v1.1.fastGWA.gz"
"25626","Weighted-mean L3 in tract anterior thalamic radiation (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25626.v1.1.fastGWA.gz"
"25535","Weighted-mean MD in tract posterior thalamic radiation (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25535.v1.1.fastGWA.gz"
"25345","Mean ICVF in pontine crossing tract on FA skeleton","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25345.v1.1.fastGWA.gz"
"25419","Mean OD in posterior corona radiata on FA skeleton (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25419.v1.1.fastGWA.gz"
"25372","Mean ICVF in posterior thalamic radiation on FA skeleton (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25372.v1.1.fastGWA.gz"
"25408","Mean OD in anterior limb of internal capsule on FA skeleton (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25408.v1.1.fastGWA.gz"
"25389","Mean ICVF in uncinate fasciculus on FA skeleton (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25389.v1.1.fastGWA.gz"
"25582","Weighted-mean L1 in tract inferior fronto-occipital fasciculus (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25582.v1.1.fastGWA.gz"
"25601","Weighted-mean L2 in tract cingulate gyrus part of cingulum (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25601.v1.1.fastGWA.gz"
"25355","Mean ICVF in inferior cerebellar peduncle on FA skeleton (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25355.v1.1.fastGWA.gz"
"25644","Weighted-mean L3 in tract superior longitudinal fasciculus (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25644.v1.1.fastGWA.gz"
"25643","Weighted-mean L3 in tract posterior thalamic radiation (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25643.v1.1.fastGWA.gz"
"25417","Mean OD in superior corona radiata on FA skeleton (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25417.v1.1.fastGWA.gz"
"25577","Weighted-mean L1 in tract corticospinal tract (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25577.v1.1.fastGWA.gz"
"25647","Weighted-mean L3 in tract superior thalamic radiation (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25647.v1.1.fastGWA.gz"
"25538","Weighted-mean MD in tract superior thalamic radiation (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25538.v1.1.fastGWA.gz"
"25473","Mean ISOVF in external capsule on FA skeleton (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25473.v1.1.fastGWA.gz"
"25362","Mean ICVF in posterior limb of internal capsule on FA skeleton (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25362.v1.1.fastGWA.gz"
"25410","Mean OD in posterior limb of internal capsule on FA skeleton (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25410.v1.1.fastGWA.gz"
"25381","Mean ICVF in cingulum hippocampus on FA skeleton (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25381.v1.1.fastGWA.gz"
"25603","Weighted-mean L2 in tract parahippocampal part of cingulum (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25603.v1.1.fastGWA.gz"
"25504","Weighted-mean FA in tract middle cerebellar peduncle","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25504.v1.1.fastGWA.gz"
"25584","Weighted-mean L1 in tract inferior longitudinal fasciculus (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25584.v1.1.fastGWA.gz"
"25346","Mean ICVF in genu of corpus callosum on FA skeleton","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25346.v1.1.fastGWA.gz"
"25501","Weighted-mean FA in tract inferior fronto-occipital fasciculus (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25501.v1.1.fastGWA.gz"
"25590","Weighted-mean L1 in tract superior longitudinal fasciculus (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25590.v1.1.fastGWA.gz"
"25645","Weighted-mean L3 in tract superior longitudinal fasciculus (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25645.v1.1.fastGWA.gz"
"25608","Weighted-mean L2 in tract inferior fronto-occipital fasciculus (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25608.v1.1.fastGWA.gz"
"25616","Weighted-mean L2 in tract posterior thalamic radiation (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25616.v1.1.fastGWA.gz"
"25353","Mean ICVF in medial lemniscus on FA skeleton (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25353.v1.1.fastGWA.gz"
"25578","Weighted-mean L1 in tract corticospinal tract (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25578.v1.1.fastGWA.gz"
"25539","Weighted-mean MD in tract superior thalamic radiation (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25539.v1.1.fastGWA.gz"
"25611","Weighted-mean L2 in tract inferior longitudinal fasciculus (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25611.v1.1.fastGWA.gz"
"25546","Weighted-mean MO in tract cingulate gyrus part of cingulum (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25546.v1.1.fastGWA.gz"
"25347","Mean ICVF in body of corpus callosum on FA skeleton","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25347.v1.1.fastGWA.gz"
"25522","Weighted-mean MD in tract parahippocampal part of cingulum (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25522.v1.1.fastGWA.gz"
"25530","Weighted-mean MD in tract inferior longitudinal fasciculus (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25530.v1.1.fastGWA.gz"
"25428","Mean OD in cingulum hippocampus on FA skeleton (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25428.v1.1.fastGWA.gz"
"25358","Mean ICVF in cerebral peduncle on FA skeleton (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25358.v1.1.fastGWA.gz"
"25462","Mean ISOVF in anterior corona radiata on FA skeleton (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25462.v1.1.fastGWA.gz"
"25486","Mean ISOVF in tapetum on FA skeleton (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25486.v1.1.fastGWA.gz"
"25635","Weighted-mean L3 in tract inferior fronto-occipital fasciculus (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25635.v1.1.fastGWA.gz"
"25405","Mean OD in superior cerebellar peduncle on FA skeleton (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25405.v1.1.fastGWA.gz"
"25373","Mean ICVF in posterior thalamic radiation on FA skeleton (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25373.v1.1.fastGWA.gz"
"25496","Weighted-mean FA in tract corticospinal tract (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25496.v1.1.fastGWA.gz"
"25527","Weighted-mean MD in tract inferior fronto-occipital fasciculus (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25527.v1.1.fastGWA.gz"
"25502","Weighted-mean FA in tract inferior longitudinal fasciculus (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25502.v1.1.fastGWA.gz"
"25481","Mean ISOVF in superior longitudinal fasciculus on FA skeleton (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25481.v1.1.fastGWA.gz"
"25409","Mean OD in anterior limb of internal capsule on FA skeleton (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25409.v1.1.fastGWA.gz"
"25565","Weighted-mean MO in tract superior thalamic radiation (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25565.v1.1.fastGWA.gz"
"25628","Weighted-mean L3 in tract cingulate gyrus part of cingulum (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25628.v1.1.fastGWA.gz"
"25541","Weighted-mean MD in tract uncinate fasciculus (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25541.v1.1.fastGWA.gz"
"25431","Mean OD in fornix cres+stria terminalis on FA skeleton (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25431.v1.1.fastGWA.gz"
"25638","Weighted-mean L3 in tract inferior longitudinal fasciculus (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25638.v1.1.fastGWA.gz"
"25571","Weighted-mean L1 in tract anterior thalamic radiation (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25571.v1.1.fastGWA.gz"
"25646","Weighted-mean L3 in tract superior thalamic radiation (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25646.v1.1.fastGWA.gz"
"25429","Mean OD in cingulum hippocampus on FA skeleton (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25429.v1.1.fastGWA.gz"
"25493","Weighted-mean FA in tract cingulate gyrus part of cingulum (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25493.v1.1.fastGWA.gz"
"25425","Mean OD in external capsule on FA skeleton (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25425.v1.1.fastGWA.gz"
"25503","Weighted-mean FA in tract inferior longitudinal fasciculus (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25503.v1.1.fastGWA.gz"
"25406","Mean OD in cerebral peduncle on FA skeleton (right)","Continuous","LR",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25406.v1.1.fastGWA.gz"
"25445","Mean ISOVF in fornix on FA skeleton","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25445.v1.1.fastGWA.gz"
"25489","Weighted-mean FA in tract acoustic radiation (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25489.v1.1.fastGWA.gz"
"25465","Mean ISOVF in superior corona radiata on FA skeleton (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25465.v1.1.fastGWA.gz"
"25548","Weighted-mean MO in tract parahippocampal part of cingulum (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25548.v1.1.fastGWA.gz"
"25588","Weighted-mean L1 in tract posterior thalamic radiation (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25588.v1.1.fastGWA.gz"
"25475","Mean ISOVF in cingulum cingulate gyrus on FA skeleton (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25475.v1.1.fastGWA.gz"
"25615","Weighted-mean L2 in tract posterior thalamic radiation (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25615.v1.1.fastGWA.gz"
"25354","Mean ICVF in inferior cerebellar peduncle on FA skeleton (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25354.v1.1.fastGWA.gz"
"25386","Mean ICVF in superior fronto-occipital fasciculus on FA skeleton (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25386.v1.1.fastGWA.gz"
"25610","Weighted-mean L2 in tract inferior longitudinal fasciculus (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25610.v1.1.fastGWA.gz"
"25388","Mean ICVF in uncinate fasciculus on FA skeleton (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25388.v1.1.fastGWA.gz"
"25452","Mean ISOVF in superior cerebellar peduncle on FA skeleton (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25452.v1.1.fastGWA.gz"
"25630","Weighted-mean L3 in tract parahippocampal part of cingulum (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25630.v1.1.fastGWA.gz"
"25520","Weighted-mean MD in tract cingulate gyrus part of cingulum (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25520.v1.1.fastGWA.gz"
"25456","Mean ISOVF in anterior limb of internal capsule on FA skeleton (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25456.v1.1.fastGWA.gz"
"25437","Mean OD in uncinate fasciculus on FA skeleton (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25437.v1.1.fastGWA.gz"
"25597","Weighted-mean L2 in tract acoustic radiation (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25597.v1.1.fastGWA.gz"
"25500","Weighted-mean FA in tract inferior fronto-occipital fasciculus (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25500.v1.1.fastGWA.gz"
"25468","Mean ISOVF in posterior thalamic radiation on FA skeleton (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25468.v1.1.fastGWA.gz"
"25556","Weighted-mean MO in tract inferior longitudinal fasciculus (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25556.v1.1.fastGWA.gz"
"25557","Weighted-mean MO in tract inferior longitudinal fasciculus (right)","Continuous","LR",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25557.v1.1.fastGWA.gz"
"25499","Weighted-mean FA in tract forceps minor","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25499.v1.1.fastGWA.gz"
"25598","Weighted-mean L2 in tract anterior thalamic radiation (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25598.v1.1.fastGWA.gz"
"25356","Mean ICVF in superior cerebellar peduncle on FA skeleton (right)","Continuous","LR",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25356.v1.1.fastGWA.gz"
"25551","Weighted-mean MO in tract corticospinal tract (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25551.v1.1.fastGWA.gz"
"25618","Weighted-mean L2 in tract superior longitudinal fasciculus (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25618.v1.1.fastGWA.gz"
"25352","Mean ICVF in medial lemniscus on FA skeleton (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25352.v1.1.fastGWA.gz"
"25467","Mean ISOVF in posterior corona radiata on FA skeleton (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25467.v1.1.fastGWA.gz"
"25479","Mean ISOVF in fornix cres+stria terminalis on FA skeleton (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25479.v1.1.fastGWA.gz"
"25576","Weighted-mean L1 in tract parahippocampal part of cingulum (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25576.v1.1.fastGWA.gz"
"25380","Mean ICVF in cingulum hippocampus on FA skeleton (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25380.v1.1.fastGWA.gz"
"25440","Mean ISOVF in middle cerebellar peduncle on FA skeleton","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25440.v1.1.fastGWA.gz"
"25519","Weighted-mean MD in tract cingulate gyrus part of cingulum (left)","Continuous","LR",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25519.v1.1.fastGWA.gz"
"25562","Weighted-mean MO in tract posterior thalamic radiation (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25562.v1.1.fastGWA.gz"
"25395","Mean OD in body of corpus callosum on FA skeleton","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25395.v1.1.fastGWA.gz"
"25537","Weighted-mean MD in tract superior longitudinal fasciculus (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25537.v1.1.fastGWA.gz"
"25624","Weighted-mean L3 in tract acoustic radiation (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25624.v1.1.fastGWA.gz"
"25420","Mean OD in posterior thalamic radiation on FA skeleton (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25420.v1.1.fastGWA.gz"
"25464","Mean ISOVF in superior corona radiata on FA skeleton (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25464.v1.1.fastGWA.gz"
"25453","Mean ISOVF in superior cerebellar peduncle on FA skeleton (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25453.v1.1.fastGWA.gz"
"25583","Weighted-mean L1 in tract inferior longitudinal fasciculus (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25583.v1.1.fastGWA.gz"
"25439","Mean OD in tapetum on FA skeleton (left)","Continuous","LR",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25439.v1.1.fastGWA.gz"
"25443","Mean ISOVF in body of corpus callosum on FA skeleton","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25443.v1.1.fastGWA.gz"
"25508","Weighted-mean FA in tract posterior thalamic radiation (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25508.v1.1.fastGWA.gz"
"25637","Weighted-mean L3 in tract inferior longitudinal fasciculus (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25637.v1.1.fastGWA.gz"
"25547","Weighted-mean MO in tract cingulate gyrus part of cingulum (right)","Continuous","LR",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25547.v1.1.fastGWA.gz"
"25402","Mean OD in inferior cerebellar peduncle on FA skeleton (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25402.v1.1.fastGWA.gz"
"25482","Mean ISOVF in superior fronto-occipital fasciculus on FA skeleton (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25482.v1.1.fastGWA.gz"
"25529","Weighted-mean MD in tract inferior longitudinal fasciculus (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25529.v1.1.fastGWA.gz"
"25517","Weighted-mean MD in tract anterior thalamic radiation (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25517.v1.1.fastGWA.gz"
"25442","Mean ISOVF in genu of corpus callosum on FA skeleton","Continuous","LR",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25442.v1.1.fastGWA.gz"
"25507","Weighted-mean FA in tract posterior thalamic radiation (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25507.v1.1.fastGWA.gz"
"25444","Mean ISOVF in splenium of corpus callosum on FA skeleton","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25444.v1.1.fastGWA.gz"
"25554","Weighted-mean MO in tract inferior fronto-occipital fasciculus (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25554.v1.1.fastGWA.gz"
"25581","Weighted-mean L1 in tract inferior fronto-occipital fasciculus (left)","Continuous","LR",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25581.v1.1.fastGWA.gz"
"25560","Weighted-mean MO in tract medial lemniscus (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25560.v1.1.fastGWA.gz"
"25511","Weighted-mean FA in tract superior thalamic radiation (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25511.v1.1.fastGWA.gz"
"25563","Weighted-mean MO in tract superior longitudinal fasciculus (left)","Continuous","LR",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25563.v1.1.fastGWA.gz"
"25418","Mean OD in posterior corona radiata on FA skeleton (right)","Continuous","LR",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25418.v1.1.fastGWA.gz"
"25625","Weighted-mean L3 in tract anterior thalamic radiation (left)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25625.v1.1.fastGWA.gz"
"25448","Mean ISOVF in medial lemniscus on FA skeleton (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25448.v1.1.fastGWA.gz"
"25430","Mean OD in fornix cres+stria terminalis on FA skeleton (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25430.v1.1.fastGWA.gz"
"25591","Weighted-mean L1 in tract superior longitudinal fasciculus (right)","Continuous","MLM",9857,NA,"","https://ukb-wes.oss-us-west-1.aliyuncs.com/25591.v1.1.fastGWA.gz"
